Species ID,Park Name,Category,Order,Family,Scientific Name,Common Names,Record Status,Occurrence,Nativeness,Abundance,Seasonality,Conservation Status
YELL-4193,Yellowstone National Park,Insect,Lepidoptera,Lycaenidae,Lycaena nivalis,Lilac-Bordered Copper,Approved,Present,Unknown,Unknown,,
YELL-4194,Yellowstone National Park,Insect,Lepidoptera,Lycaenidae,Lycaena nivalis browni,,In Review,Present,Unknown,Unknown,,
YELL-4195,Yellowstone National Park,Insect,Lepidoptera,Lycaenidae,Lycaena philoeas,,In Review,Present,Unknown,Unknown,,
YELL-4196,Yellowstone National Park,Insect,Lepidoptera,Lycaenidae,Lycaena phlaeas arctodon,American Copper,Approved,Present,Unknown,Unknown,,
YELL-4197,Yellowstone National Park,Insect,Lepidoptera,Lycaenidae,Lycaena rubidus,Ruddy Copper,Approved,Present,Unknown,Unknown,,
YELL-4198,Yellowstone National Park,Insect,Lepidoptera,Lycaenidae,Plebejus acmon lutzi,Acmon Blue,Approved,Present,Unknown,Unknown,,
YELL-4199,Yellowstone National Park,Insect,Lepidoptera,Lycaenidae,Plebejus icariodes lycea,,In Review,Present,Unknown,Unknown,,
YELL-4200,Yellowstone National Park,Insect,Lepidoptera,Lycaenidae,Plebejus icariodes montis,,In Review,Present,Unknown,Unknown,,
YELL-4201,Yellowstone National Park,Insect,Lepidoptera,Lycaenidae,Plebejus icarioides,Boisduval's Blue,Approved,Present,Unknown,Unknown,,
YELL-4202,Yellowstone National Park,Insect,Lepidoptera,Lycaenidae,Plebejus lupini,Lupine Blue,In Review,Present,Unknown,Unknown,,
YELL-4203,Yellowstone National Park,Insect,Lepidoptera,Lycaenidae,Plebejus qlandon rustica,,In Review,Present,Unknown,Unknown,,
YELL-4204,Yellowstone National Park,Insect,Lepidoptera,Lycaenidae,Plebejus saepiolas hilda,,Approved,Present,Unknown,Unknown,,
YELL-4205,Yellowstone National Park,Insect,Lepidoptera,Lycaenidae,Plebejus saepiolas saepiolus,,Approved,Present,Unknown,Unknown,,
YELL-4206,Yellowstone National Park,Insect,Lepidoptera,Lycaenidae,Plebejus shasta,,Approved,Present,Unknown,Unknown,,
YELL-4207,Yellowstone National Park,Insect,Lepidoptera,Lycaenidae,Plebejus shasta minnehaha,,In Review,Present,Unknown,Unknown,,
YELL-4208,Yellowstone National Park,Insect,Lepidoptera,Lycaenidae,Satyrium acadica montanensis,,In Review,Present,Unknown,Unknown,,
YELL-4209,Yellowstone National Park,Insect,Lepidoptera,Lycaenidae,Satyrium fuliqinosum semiluna,,In Review,Present,Unknown,Unknown,,
YELL-4210,Yellowstone National Park,Insect,Lepidoptera,Lycaenidae,Satyrium saepium okanagana,,Approved,Present,Unknown,Unknown,,
YELL-4211,Yellowstone National Park,Insect,Lepidoptera,Lycaenidae,Satyrium sylvinus,,Approved,Present,Unknown,Unknown,,
YELL-4212,Yellowstone National Park,Insect,Lepidoptera,Lycaenidae,Strymon melinus setonia,,Approved,Present,Unknown,Unknown,,
YELL-4213,Yellowstone National Park,Insect,Lepidoptera,Noctuidae,Alypia octomaculata,Eight-Spotted Forester,In Review,Present,,,,
YELL-4214,Yellowstone National Park,Insect,Lepidoptera,Noctuidae,Euxoa divergens,Divergent Dart,In Review,Present,,,,
YELL-4215,Yellowstone National Park,Insect,Lepidoptera,Noctuidae,Paradiarsia littoralis pectinata,,In Review,Present,,,,
YELL-4216,Yellowstone National Park,Insect,Lepidoptera,Nymphalidae,Aglais milberti,Milbert's Tortoiseshell,Approved,Present,Unknown,Unknown,,
YELL-4217,Yellowstone National Park,Insect,Lepidoptera,Nymphalidae,Boloria epithore,,Approved,Present,Unknown,Unknown,,
YELL-4218,Yellowstone National Park,Insect,Lepidoptera,Nymphalidae,Boloria eunomia,Bog Fritillary,In Review,Present,,,,
YELL-4219,Yellowstone National Park,Insect,Lepidoptera,Nymphalidae,Boloria freija,Freija Fritillary,Approved,Present,Unknown,Unknown,,
YELL-4220,Yellowstone National Park,Insect,Lepidoptera,Nymphalidae,Boloria freija browni,,In Review,Present,Unknown,Unknown,,
YELL-4221,Yellowstone National Park,Insect,Lepidoptera,Nymphalidae,Boloria frigga,Frigga Fritillary,Approved,Present,Unknown,Unknown,,
YELL-4222,Yellowstone National Park,Insect,Lepidoptera,Nymphalidae,Boloria kriemhild,,Approved,Present,Unknown,Unknown,,
YELL-4223,Yellowstone National Park,Insect,Lepidoptera,Nymphalidae,Boloria selene atrocostalis,Monarch,Approved,Present,Unknown,Unknown,,
YELL-4224,Yellowstone National Park,Insect,Lepidoptera,Nymphalidae,Cercyonis oetus,Small Wood-Nymph,Approved,Present,Unknown,Unknown,,
YELL-4225,Yellowstone National Park,Insect,Lepidoptera,Nymphalidae,Cercyonis oetus charon,,In Review,Present,Unknown,Unknown,,
YELL-4226,Yellowstone National Park,Insect,Lepidoptera,Nymphalidae,Cercyonis pegala,Common Wood Nymph,Approved,Present,Unknown,Unknown,,
YELL-4227,Yellowstone National Park,Insect,Lepidoptera,Nymphalidae,Cercyonis peqala boopis,,In Review,Present,Unknown,Unknown,,
YELL-4228,Yellowstone National Park,Insect,Lepidoptera,Nymphalidae,Cercyonis sthenele masoni,Great Basin Wood Nymph,Approved,Present,Unknown,Unknown,,
YELL-4229,Yellowstone National Park,Insect,Lepidoptera,Nymphalidae,Charidrvas qoraone,,In Review,Present,Unknown,Unknown,,
YELL-4230,Yellowstone National Park,Insect,Lepidoptera,Nymphalidae,Charidryas acastus,,In Review,Present,Unknown,Unknown,,
YELL-4231,Yellowstone National Park,Insect,Lepidoptera,Nymphalidae,Charidryas nycteis drusius,,In Review,Present,Unknown,Unknown,,
YELL-4232,Yellowstone National Park,Insect,Lepidoptera,Nymphalidae,Charidryas palla calydon,,In Review,Present,Unknown,Unknown,,
YELL-4233,Yellowstone National Park,Insect,Lepidoptera,Nymphalidae,Chlosyne palla,Northern Checkerspot,In Review,Present,,,,
YELL-4234,Yellowstone National Park,Insect,Lepidoptera,Nymphalidae,Clossiana gilletti,,In Review,Present,Unknown,Unknown,,
YELL-4235,Yellowstone National Park,Insect,Lepidoptera,Nymphalidae,Coenonympha haydeni,Hayden's Ringlet,In Review,Present,Unknown,Unknown,,
YELL-4236,Yellowstone National Park,Insect,Lepidoptera,Nymphalidae,Coenonympha inornata,Inornate Ringlet,In Review,Present,Unknown,Unknown,,
YELL-4237,Yellowstone National Park,Insect,Lepidoptera,Nymphalidae,Coenonympha ochracea ochracea,,In Review,Present,Unknown,Unknown,,
YELL-4238,Yellowstone National Park,Insect,Lepidoptera,Nymphalidae,Coenonympha tullia,Common Ringlet,Approved,Present,Unknown,Unknown,,
YELL-4239,Yellowstone National Park,Insect,Lepidoptera,Nymphalidae,Danaus plexippus,Monarch,In Review,Present,,,,
YELL-4240,Yellowstone National Park,Insect,Lepidoptera,Nymphalidae,Erebia callias,Colorado Alpine,Approved,Present,Unknown,Unknown,,
YELL-4241,Yellowstone National Park,Insect,Lepidoptera,Nymphalidae,Erebia epipsodea,Common Alpine,Approved,Present,Unknown,Unknown,,
YELL-4242,Yellowstone National Park,Insect,Lepidoptera,Nymphalidae,Erebia episodea episodea,,In Review,Present,Unknown,Unknown,,
YELL-4243,Yellowstone National Park,Insect,Lepidoptera,Nymphalidae,Erebia magdalena,,In Review,Present,,,,
YELL-4244,Yellowstone National Park,Insect,Lepidoptera,Nymphalidae,Erebia maqdalena maqdalena,,In Review,Present,Unknown,Unknown,,
YELL-4245,Yellowstone National Park,Insect,Lepidoptera,Nymphalidae,Erebia theano ethela,Theano Alpine,Approved,Present,Unknown,Unknown,,
YELL-4246,Yellowstone National Park,Insect,Lepidoptera,Nymphalidae,Eueides amyntula albriqhti,,In Review,Present,Unknown,Unknown,,
YELL-4247,Yellowstone National Park,Insect,Lepidoptera,Nymphalidae,Euphydryas anicia moranar,,In Review,Present,Unknown,Unknown,,
YELL-4248,Yellowstone National Park,Insect,Lepidoptera,Nymphalidae,Euphydryas chalcedona,Variegated Checkerspot,Approved,Present,Unknown,Unknown,,
YELL-4249,Yellowstone National Park,Insect,Lepidoptera,Nymphalidae,Euphydryas editha,Edith's Checkerspot,Approved,Present,Unknown,Unknown,,
YELL-4250,Yellowstone National Park,Insect,Lepidoptera,Nymphalidae,Euphydryas editha hutchinsi,,In Review,Present,,,,
YELL-4251,Yellowstone National Park,Insect,Lepidoptera,Nymphalidae,Euphydryas gillettii,,In Review,Present,Unknown,Unknown,,
YELL-4252,Yellowstone National Park,Insect,Lepidoptera,Nymphalidae,Euphydryas phaeton,,In Review,Present,,,,
YELL-4253,Yellowstone National Park,Insect,Lepidoptera,Nymphalidae,Euptoieta claudia,Variegated Fritillary,In Review,Present,,,,
YELL-4254,Yellowstone National Park,Insect,Lepidoptera,Nymphalidae,Limenitis weidemeyerii,Weidemeyer's Admiral,Approved,Present,Unknown,Unknown,,
YELL-4255,Yellowstone National Park,Insect,Lepidoptera,Nymphalidae,Limenitis weidmeveri latifascia,,In Review,Present,Unknown,Unknown,,
YELL-4256,Yellowstone National Park,Insect,Lepidoptera,Nymphalidae,Limenitis weidmeyeri nevadae,,In Review,Present,Unknown,Unknown,,
YELL-4257,Yellowstone National Park,Insect,Lepidoptera,Nymphalidae,Limenitus archippus archippus,,In Review,Present,Unknown,Unknown,,
YELL-4258,Yellowstone National Park,Insect,Lepidoptera,Nymphalidae,Neominois ridingsii,Riding's Satyr,Approved,Present,Unknown,Unknown,,
YELL-4259,Yellowstone National Park,Insect,Lepidoptera,Nymphalidae,Nvmphalis antiopa antiopa,,In Review,Present,Unknown,Unknown,,
YELL-4260,Yellowstone National Park,Insect,Lepidoptera,Nymphalidae,Nvmphalis californica herri,,Approved,Present,Unknown,Unknown,,
YELL-4261,Yellowstone National Park,Insect,Lepidoptera,Nymphalidae,Nvmphalis milberti furcillata,,Approved,Present,Unknown,Unknown,,
YELL-4262,Yellowstone National Park,Insect,Lepidoptera,Nymphalidae,Nvmphalis vau-album watsoni,,In Review,Present,Unknown,Unknown,,
YELL-4263,Yellowstone National Park,Insect,Lepidoptera,Nymphalidae,Nymphalis antiopa,Mourning Cloak,Approved,Present,Unknown,Unknown,,
YELL-4264,Yellowstone National Park,Insect,Lepidoptera,Nymphalidae,Nymphalis californica,California Tortoiseshell,Approved,Present,Unknown,Unknown,,
YELL-4265,Yellowstone National Park,Insect,Lepidoptera,Nymphalidae,Nymphalis milberti,Milbert's Tortoiseshell,Approved,Present,Unknown,Unknown,,
YELL-4266,Yellowstone National Park,Insect,Lepidoptera,Nymphalidae,Oeneis chryxus,"Chryxus Arctic, Chryxys Arctic",Approved,Present,Unknown,Unknown,,
YELL-4267,Yellowstone National Park,Insect,Lepidoptera,Nymphalidae,Oeneis chryxus chryxus,,In Review,Present,Unknown,Unknown,,
YELL-4268,Yellowstone National Park,Insect,Lepidoptera,Nymphalidae,Oeneis jutta,Jutta Arctic,Approved,Present,Unknown,Unknown,,
YELL-4269,Yellowstone National Park,Insect,Lepidoptera,Nymphalidae,Oeneis jutta reducta,,In Review,Present,Unknown,Unknown,,
YELL-4270,Yellowstone National Park,Insect,Lepidoptera,Nymphalidae,Oeneis uhleri,,In Review,Present,,,,
YELL-4271,Yellowstone National Park,Insect,Lepidoptera,Nymphalidae,Phyciodes campestris,,Approved,Present,Unknown,Unknown,,
YELL-4272,Yellowstone National Park,Insect,Lepidoptera,Nymphalidae,Phyciodes cocyta,Northern Crescent,Approved,Present,Unknown,Unknown,,
YELL-4273,Yellowstone National Park,Insect,Lepidoptera,Nymphalidae,Phyciodes pallida,,Approved,Present,Unknown,Unknown,,
YELL-4274,Yellowstone National Park,Insect,Lepidoptera,Nymphalidae,Phyciodes pratensis,Field Crescent,In Review,Present,Unknown,Unknown,,
YELL-4275,Yellowstone National Park,Insect,Lepidoptera,Nymphalidae,Phyciodes tharos,Pearl Crescent,In Review,Present,,,,
YELL-4276,Yellowstone National Park,Insect,Lepidoptera,Nymphalidae,Polygonia faunus,Green Comma,Approved,Present,Unknown,Unknown,,
YELL-4277,Yellowstone National Park,Insect,Lepidoptera,Nymphalidae,Polygonia faunus rusticus,,In Review,Present,Unknown,Unknown,,
YELL-4278,Yellowstone National Park,Insect,Lepidoptera,Nymphalidae,Polygonia gracilis,Hoary Comma,Approved,Present,Unknown,Unknown,,
YELL-4279,Yellowstone National Park,Insect,Lepidoptera,Nymphalidae,Polygonia oreas silenus,,Approved,Present,Unknown,Unknown,,
YELL-4280,Yellowstone National Park,Insect,Lepidoptera,Nymphalidae,Polygonia proqne,,Approved,Present,Unknown,Unknown,,
YELL-4281,Yellowstone National Park,Insect,Lepidoptera,Nymphalidae,Polygonia satyrus,Satyr Angle Wing,Approved,Present,Unknown,Unknown,,
YELL-4282,Yellowstone National Park,Insect,Lepidoptera,Nymphalidae,Polygonia satyrus satyrus,,In Review,Present,Unknown,Unknown,,
YELL-4283,Yellowstone National Park,Insect,Lepidoptera,Nymphalidae,Polygonia zephvrus,,In Review,Present,Unknown,Unknown,,
YELL-4284,Yellowstone National Park,Insect,Lepidoptera,Nymphalidae,Speyeria aphrodite,,Approved,Present,Unknown,Unknown,,
YELL-4285,Yellowstone National Park,Insect,Lepidoptera,Nymphalidae,Speyeria aphrodite ethne,,In Review,Present,Unknown,Unknown,,
YELL-4286,Yellowstone National Park,Insect,Lepidoptera,Nymphalidae,Speyeria atlantis,Atlantis Fritillary,Approved,Present,Unknown,Unknown,,
YELL-4287,Yellowstone National Park,Insect,Lepidoptera,Nymphalidae,Speyeria atlantis hutchinsi,,In Review,Present,Unknown,Unknown,,
YELL-4288,Yellowstone National Park,Insect,Lepidoptera,Nymphalidae,Speyeria atlantis tetonia,,In Review,Present,Unknown,Unknown,,
YELL-4289,Yellowstone National Park,Insect,Lepidoptera,Nymphalidae,Speyeria callippe,Callippe Fritillary,Approved,Present,Unknown,Unknown,,
YELL-4290,Yellowstone National Park,Insect,Lepidoptera,Nymphalidae,Speyeria callippe gallatini,,In Review,Present,Unknown,Unknown,,
YELL-4291,Yellowstone National Park,Insect,Lepidoptera,Nymphalidae,Speyeria callippe nevadensis,,In Review,Present,Unknown,Unknown,,
YELL-4292,Yellowstone National Park,Insect,Lepidoptera,Nymphalidae,Speyeria coronis snyderi,,Approved,Present,Unknown,Unknown,,
YELL-4293,Yellowstone National Park,Insect,Lepidoptera,Nymphalidae,Speyeria cybele,Great Spangled Fritillary,Approved,Present,Unknown,Unknown,,
YELL-4294,Yellowstone National Park,Insect,Lepidoptera,Nymphalidae,Speyeria edwardsii,,Approved,Present,Unknown,Unknown,,
YELL-4295,Yellowstone National Park,Insect,Lepidoptera,Nymphalidae,Speyeria egleis,,In Review,Present,,,,
YELL-4296,Yellowstone National Park,Insect,Lepidoptera,Nymphalidae,Speyeria hydaspe sakuntala,,In Review,Present,Unknown,Unknown,,
YELL-4297,Yellowstone National Park,Insect,Lepidoptera,Nymphalidae,Speyeria mormonia,Mormon Fritillary,Approved,Present,Unknown,Unknown,,
YELL-4298,Yellowstone National Park,Insect,Lepidoptera,Nymphalidae,Speyeria mormonia mormonia,,In Review,Present,Unknown,Unknown,,
YELL-4299,Yellowstone National Park,Insect,Lepidoptera,Nymphalidae,Speyeria zerene,Zerene Fritillary,In Review,Present,,,,
YELL-4300,Yellowstone National Park,Insect,Lepidoptera,Nymphalidae,Speyeria zerene sinope,,In Review,Present,Unknown,Unknown,,
YELL-4301,Yellowstone National Park,Insect,Lepidoptera,Nymphalidae,Vanessa annabella,,In Review,Present,Unknown,Unknown,,
YELL-4302,Yellowstone National Park,Insect,Lepidoptera,Nymphalidae,Vanessa atalanta,Red Admiral,Approved,Present,Unknown,Unknown,,
YELL-4303,Yellowstone National Park,Insect,Lepidoptera,Nymphalidae,Vanessa atalanta rubria,,In Review,Present,Unknown,Unknown,,
YELL-4304,Yellowstone National Park,Insect,Lepidoptera,Nymphalidae,Vanessa cardui,Painted Lady,Approved,Present,Unknown,Unknown,,
YELL-4305,Yellowstone National Park,Insect,Lepidoptera,Nymphalidae,Vanessa virginiensis,"American Lady, American Painted Lady, Painted Beauty",Approved,Present,Unknown,Unknown,,
YELL-4306,Yellowstone National Park,Insect,Lepidoptera,Papilionidae,Euphoeades eurvmedon,,In Review,Present,Unknown,Unknown,,
YELL-4307,Yellowstone National Park,Insect,Lepidoptera,Papilionidae,Euphoeades multicaudatus,,In Review,Present,Unknown,Unknown,,
YELL-4308,Yellowstone National Park,Insect,Lepidoptera,Papilionidae,Euphoeades oreqonius oreqonius,,In Review,Present,Unknown,Unknown,,
YELL-4309,Yellowstone National Park,Insect,Lepidoptera,Papilionidae,Euphoeades polyxenes asterius,,In Review,Present,Unknown,Unknown,,
YELL-4310,Yellowstone National Park,Insect,Lepidoptera,Papilionidae,Euphoeades rutulus rutulus,,In Review,Present,Unknown,Unknown,,
YELL-4311,Yellowstone National Park,Insect,Lepidoptera,Papilionidae,Papilio bairdii brucei,,In Review,Present,Unknown,Unknown,,
YELL-4312,Yellowstone National Park,Insect,Lepidoptera,Papilionidae,Papilio glaucus canadensis,Canadian Tiger Swallowtail,In Review,Present,Unknown,Unknown,,
YELL-4313,Yellowstone National Park,Insect,Lepidoptera,Papilionidae,Papilio indra indra,,In Review,Present,Unknown,Unknown,,
YELL-4314,Yellowstone National Park,Insect,Lepidoptera,Papilionidae,Papilio multicaudata,Two-Tailed Swallowtail,Approved,Present,Unknown,Unknown,,
YELL-4315,Yellowstone National Park,Insect,Lepidoptera,Papilionidae,Papilio polyxenes,Eastern Black Swallowtail,In Review,Present,,,,
YELL-4316,Yellowstone National Park,Insect,Lepidoptera,Papilionidae,Papilio rutulus,Western Tiger Swallowtail,Approved,Present,Unknown,Unknown,,
YELL-4317,Yellowstone National Park,Insect,Lepidoptera,Papilionidae,Papilio zelicaon,Anise Swallowtail,Approved,Present,Unknown,Unknown,,
YELL-4318,Yellowstone National Park,Insect,Lepidoptera,Papilionidae,Parnassius clodius,,Approved,Present,Unknown,Unknown,,
YELL-4319,Yellowstone National Park,Insect,Lepidoptera,Papilionidae,Parnassius clodius altaurus,,In Review,Present,Unknown,Unknown,,
YELL-4320,Yellowstone National Park,Insect,Lepidoptera,Papilionidae,Parnassius clodius claudianus,,In Review,Present,Unknown,Unknown,,
YELL-4321,Yellowstone National Park,Insect,Lepidoptera,Papilionidae,Parnassius clodius qallatinus,,In Review,Present,Unknown,Unknown,,
YELL-4322,Yellowstone National Park,Insect,Lepidoptera,Papilionidae,Parnassius hermadur,,In Review,Present,Unknown,Unknown,,
YELL-4323,Yellowstone National Park,Insect,Lepidoptera,Papilionidae,Parnassius olympius,,In Review,Present,Unknown,Unknown,,
YELL-4324,Yellowstone National Park,Insect,Lepidoptera,Papilionidae,Parnassius phoebus sayii,,In Review,Present,Unknown,Unknown,,
YELL-4325,Yellowstone National Park,Insect,Lepidoptera,Papilionidae,Parnassius phoebus xanthus,,In Review,Present,Unknown,Unknown,,
YELL-4326,Yellowstone National Park,Insect,Lepidoptera,Papilionidae,Parnassius smintheus,Rocky Mountain Parnassian,Approved,Present,Unknown,Unknown,,
YELL-4327,Yellowstone National Park,Insect,Lepidoptera,Pieridae,Anthocharis sara,,Approved,Present,Unknown,Unknown,,
YELL-4328,Yellowstone National Park,Insect,Lepidoptera,Pieridae,Anthocharis sara julia,,In Review,Present,Unknown,Unknown,,
YELL-4329,Yellowstone National Park,Insect,Lepidoptera,Pieridae,Colias alexandra,,Approved,Present,Unknown,Unknown,,
YELL-4330,Yellowstone National Park,Insect,Lepidoptera,Pieridae,Colias alexandra astraea,,In Review,Present,Unknown,Unknown,,
YELL-4331,Yellowstone National Park,Insect,Lepidoptera,Pieridae,Colias eurytheme,Orange Sulphur,Approved,Present,Unknown,Unknown,,
YELL-4332,Yellowstone National Park,Insect,Lepidoptera,Pieridae,Colias giqantea harroweri,,Approved,Present,Unknown,Unknown,,
YELL-4333,Yellowstone National Park,Insect,Lepidoptera,Pieridae,Colias interior,Pink-Edged Sulphur,Approved,Present,Unknown,Unknown,,
YELL-4334,Yellowstone National Park,Insect,Lepidoptera,Pieridae,Colias meadii,,Approved,Present,Unknown,Unknown,,
YELL-4335,Yellowstone National Park,Insect,Lepidoptera,Pieridae,Colias occidentalis,,In Review,Present,Unknown,Unknown,,
YELL-4336,Yellowstone National Park,Insect,Lepidoptera,Pieridae,Colias pelidne,"Blueberry Sulphur, Pelidne Sulphur",Approved,Present,Unknown,Unknown,,
YELL-4337,Yellowstone National Park,Insect,Lepidoptera,Pieridae,Colias pelidne skinneri,,In Review,Present,Unknown,Unknown,,
YELL-4338,Yellowstone National Park,Insect,Lepidoptera,Pieridae,Colias philodice,Common Sulphur,Approved,Present,Unknown,Unknown,,
YELL-4339,Yellowstone National Park,Insect,Lepidoptera,Pieridae,Colias philodice philodice,,In Review,Present,Unknown,Unknown,,
YELL-4340,Yellowstone National Park,Insect,Lepidoptera,Pieridae,Euchloe ausonides coloradensis,,In Review,Present,Unknown,Unknown,,
